Ids,Labels,token,year,month,date,hour
2e68e8464_2020-09-01_10,True,2e68e8464,2020,09,01,10
2e68e147c_2020-10-10_10,False,2e68e147c,2020,10,10,10
2e68e7aec_2020-10-08_18,True,2e68e7aec,2020,10,08,18
2e698e5a4_2020-11-01_20,True,2e698e5a4,2020,11,01,20
2e698e6f4_2020-11-06_18,True,2e698e6f4,2020,11,06,18
2e69c5e9c_2020-10-29_13,True,2e69c5e9c,2020,10,29,13
2e69e87cc_2020-09-06_21,True,2e69e87cc,2020,09,06,21
2e69900fc_2020-10-26_18,True,2e69900fc,2020,10,26,18
2e69ec7e4_2020-09-12_17,True,2e69ec7e4,2020,09,12,17
2e69ee45c_2020-11-15_17,False,2e69ee45c,2020,11,15,17
2e698bc7c_2020-10-24_18,True,2e698bc7c,2020,10,24,18
2e68e6424_2020-09-28_17,True,2e68e6424,2020,09,28,17
2e68e839c_2020-09-25_7,False,2e68e839c,2020,09,25,7
2e68e7964_2020-10-27_19,True,2e68e7964,2020,10,27,19
2e698becc_2020-11-16_6,False,2e698becc,2020,11,16,6
2e69c43d4_2020-10-20_15,True,2e69c43d4,2020,10,20,15
2e698c8bc_2020-10-07_16,False,2e698c8bc,2020,10,07,16
2e6992bc4_2020-10-05_19,True,2e6992bc4,2020,10,05,19
2e68e6cac_2020-10-29_8,True,2e68e6cac,2020,10,29,8
2e69924ac_2020-09-12_14,False,2e69924ac,2020,09,12,14
2e698c03c_2020-10-10_14,True,2e698c03c,2020,10,10,14
2e699191c_2020-10-03_17,False,2e699191c,2020,10,03,17
2e6992cf4_2020-09-11_17,False,2e6992cf4,2020,09,11,17
2e69e9384_2020-11-03_19,True,2e69e9384,2020,11,03,19
2e68e7c3c_2020-10-10_16,True,2e68e7c3c,2020,10,10,16
2e6992784_2020-11-13_18,True,2e6992784,2020,11,13,18
2e69eba8c_2020-09-02_18,False,2e69eba8c,2020,09,02,18
2e68e68b4_2020-10-25_16,True,2e68e68b4,2020,10,25,16
2e69c40bc_2020-10-10_16,True,2e69c40bc,2020,10,10,16
2e699a144_2020-09-28_18,False,2e699a144,2020,09,28,18
2e6994a24_2020-11-13_17,True,2e6994a24,2020,11,13,17
2e68e4344_2020-09-28_18,True,2e68e4344,2020,09,28,18
2e69eca84_2020-10-16_20,False,2e69eca84,2020,10,16,20
2e68e866c_2020-09-04_17,True,2e68e866c,2020,09,04,17
2e68e8444_2020-10-23_15,True,2e68e8444,2020,10,23,15
2e68e668c_2020-10-27_15,True,2e68e668c,2020,10,27,15
2e69c5c14_2020-10-20_19,True,2e69c5c14,2020,10,20,19
2e68e89ac_2020-10-20_10,False,2e68e89ac,2020,10,20,10
2e69c5d64_2020-11-06_17,True,2e69c5d64,2020,11,06,17
2e69e8e8c_2020-09-27_17,True,2e69e8e8c,2020,09,27,17
2e69e9244_2020-10-11_15,True,2e69e9244,2020,10,11,15
2e68e647c_2020-10-11_10,False,2e68e647c,2020,10,11,10
2e69ef47c_2020-10-17_20,True,2e69ef47c,2020,10,17,20
2e69e944c_2020-11-02_17,True,2e69e944c,2020,11,02,17
2e69e8844_2020-10-10_15,True,2e69e8844,2020,10,10,15
2e68e668c_2020-10-25_17,True,2e68e668c,2020,10,25,17
2e69c5c84_2020-10-20_9,True,2e69c5c84,2020,10,20,9
2e69eb264_2020-10-17_18,False,2e69eb264,2020,10,17,18
2e69e9384_2020-10-10_17,False,2e69e9384,2020,10,10,17
2e69e8be4_2020-09-12_19,True,2e69e8be4,2020,09,12,19
2e68e842c_2020-09-06_15,True,2e68e842c,2020,09,06,15
2e6992d0c_2020-09-04_19,False,2e6992d0c,2020,09,04,19
2e68e64cc_2020-11-13_16,True,2e68e64cc,2020,11,13,16
2e699accc_2020-09-03_14,False,2e699accc,2020,09,03,14
2e68e665c_2020-10-28_14,False,2e68e665c,2020,10,28,14
2e69e8874_2020-11-01_15,False,2e69e8874,2020,11,01,15
2e68e625c_2020-10-12_10,False,2e68e625c,2020,10,12,10
2e68e89a4_2020-09-25_11,False,2e68e89a4,2020,09,25,11
2e68e899c_2020-10-23_10,False,2e68e899c,2020,10,23,10
2e68e67cc_2020-09-27_15,False,2e68e67cc,2020,09,27,15
2e68e8444_2020-09-04_7,True,2e68e8444,2020,09,04,7
2e699215c_2020-09-06_19,True,2e699215c,2020,09,06,19
2e699215c_2020-11-12_16,True,2e699215c,2020,11,12,16
2e68e7c4c_2020-11-03_8,True,2e68e7c4c,2020,11,03,8
2e69c4364_2020-11-19_9,False,2e69c4364,2020,11,19,9
2e698d80c_2020-10-01_18,True,2e698d80c,2020,10,01,18
2e69ef404_2020-10-20_17,True,2e69ef404,2020,10,20,17
2e68e7bac_2020-09-12_17,True,2e68e7bac,2020,09,12,17
2e68e651c_2020-10-06_9,False,2e68e651c,2020,10,06,9
2e68e8ed4_2020-10-16_14,True,2e68e8ed4,2020,10,16,14
2e69928c4_2020-10-31_13,True,2e69928c4,2020,10,31,13
2e68e874c_2020-09-19_19,False,2e68e874c,2020,09,19,19
2e68e62fc_2020-09-21_21,False,2e68e62fc,2020,09,21,21
2e6a20c64_2020-10-21_22,True,2e6a20c64,2020,10,21,22
2e698deec_2020-09-08_14,True,2e698deec,2020,09,08,14
2e69e938c_2020-11-14_18,True,2e69e938c,2020,11,14,18
2e69e8874_2020-11-17_5,True,2e69e8874,2020,11,17,5
2e699351c_2020-10-12_9,True,2e699351c,2020,10,12,9
2e69e8954_2020-10-02_20,True,2e69e8954,2020,10,02,20
2e69e93ac_2020-10-11_15,True,2e69e93ac,2020,10,11,15
2e698e72c_2020-10-17_11,True,2e698e72c,2020,10,17,11
2e698fb34_2020-09-07_16,False,2e698fb34,2020,09,07,16
2e69c8e8c_2020-09-05_13,False,2e69c8e8c,2020,09,05,13
2e68e869c_2020-09-14_17,True,2e68e869c,2020,09,14,17
2e698c4ec_2020-11-14_17,True,2e698c4ec,2020,11,14,17
2e68e7c5c_2020-09-05_14,True,2e68e7c5c,2020,09,05,14
2e69e9e94_2020-11-02_18,True,2e69e9e94,2020,11,02,18
2e69e9444_2020-10-24_14,True,2e69e9444,2020,10,24,14
2e68e64ec_2020-11-22_18,True,2e68e64ec,2020,11,22,18
2e69e9254_2020-10-11_14,False,2e69e9254,2020,10,11,14
2e69e9274_2020-11-05_9,True,2e69e9274,2020,11,05,9
2e698fcb4_2020-10-02_18,True,2e698fcb4,2020,10,02,18
2e69e9394_2020-09-05_14,True,2e69e9394,2020,09,05,14
2e69c5b9c_2020-10-20_11,True,2e69c5b9c,2020,10,20,11
2e698d024_2020-10-19_16,True,2e698d024,2020,10,19,16
2e698d7bc_2020-09-04_20,False,2e698d7bc,2020,09,04,20
2e699018c_2020-09-10_17,True,2e699018c,2020,09,10,17
2e6992c5c_2020-10-21_17,False,2e6992c5c,2020,10,21,17
2e698c284_2020-09-26_15,False,2e698c284,2020,09,26,15
2e698fb1c_2020-10-29_17,True,2e698fb1c,2020,10,29,17
2e69f2d2c_2020-10-10_14,True,2e69f2d2c,2020,10,10,14
2e698fe74_2020-09-15_7,True,2e698fe74,2020,09,15,7
2e68e6254_2020-09-27_2,False,2e68e6254,2020,09,27,2
2e699328c_2020-10-17_16,True,2e699328c,2020,10,17,16
2e699a1cc_2020-11-01_16,True,2e699a1cc,2020,11,01,16
2e68e643c_2020-09-29_13,False,2e68e643c,2020,09,29,13
2e698e344_2020-09-01_19,False,2e698e344,2020,09,01,19
2e68e7c9c_2020-11-20_13,False,2e68e7c9c,2020,11,20,13
2e68e87d4_2020-09-05_9,False,2e68e87d4,2020,09,05,9
2e68e7c4c_2020-11-13_14,True,2e68e7c4c,2020,11,13,14
2e698c034_2020-09-05_11,True,2e698c034,2020,09,05,11
2e6994a64_2020-10-01_12,True,2e6994a64,2020,10,01,12
2e6994a14_2020-09-04_9,True,2e6994a14,2020,09,04,9
2e698c15c_2020-09-23_18,True,2e698c15c,2020,09,23,18
2e68e65b4_2020-10-31_12,True,2e68e65b4,2020,10,31,12
2e68e7c34_2020-10-10_10,True,2e68e7c34,2020,10,10,10
2e698d7b4_2020-09-08_17,True,2e698d7b4,2020,09,08,17
2e69c5904_2020-10-29_16,True,2e69c5904,2020,10,29,16
2e69c48c4_2020-09-16_11,False,2e69c48c4,2020,09,16,11
2e6992804_2020-09-11_15,True,2e6992804,2020,09,11,15
2e6992d74_2020-10-07_18,True,2e6992d74,2020,10,07,18
2e69e920c_2020-11-07_14,True,2e69e920c,2020,11,07,14
2e698bdfc_2020-11-08_14,True,2e698bdfc,2020,11,08,14
2e68e6f84_2020-10-23_18,True,2e68e6f84,2020,10,23,18
2e68e7b54_2020-10-30_16,False,2e68e7b54,2020,10,30,16
2e699355c_2020-11-04_13,True,2e699355c,2020,11,04,13
2e68e1494_2020-10-26_9,True,2e68e1494,2020,10,26,9
2e69ec0e4_2020-10-14_18,True,2e69ec0e4,2020,10,14,18
2e68e86a4_2020-10-11_17,True,2e68e86a4,2020,10,11,17
2e698c33c_2020-10-01_10,True,2e698c33c,2020,10,01,10
2e698fbbc_2020-11-19_17,True,2e698fbbc,2020,11,19,17
2e6992afc_2020-10-28_18,True,2e6992afc,2020,10,28,18
2e68e6024_2020-10-03_14,True,2e68e6024,2020,10,03,14
2e68e64fc_2020-10-29_10,False,2e68e64fc,2020,10,29,10
2e68e8994_2020-09-23_21,False,2e68e8994,2020,09,23,21
2e68e67c4_2020-11-14_21,True,2e68e67c4,2020,11,14,21
2e68e7c84_2020-09-22_17,True,2e68e7c84,2020,09,22,17
2e68e7964_2020-10-21_17,False,2e68e7964,2020,10,21,17
2e698c334_2020-11-14_9,False,2e698c334,2020,11,14,9
2e68e665c_2020-09-02_13,False,2e68e665c,2020,09,02,13
2e69e9274_2020-09-19_13,True,2e69e9274,2020,09,19,13
2e699ae6c_2020-10-16_11,True,2e699ae6c,2020,10,16,11
2e69c6a84_2020-09-15_18,True,2e69c6a84,2020,09,15,18
2e68e814c_2020-10-29_15,True,2e68e814c,2020,10,29,15
2e6993544_2020-10-14_21,False,2e6993544,2020,10,14,21
2e68e6004_2020-11-16_17,True,2e68e6004,2020,11,16,17
2e69e89cc_2020-10-28_14,True,2e69e89cc,2020,10,28,14
2e69c5dcc_2020-10-09_19,False,2e69c5dcc,2020,10,09,19
2e699ae14_2020-11-20_7,False,2e699ae14,2020,11,20,7
2e68e845c_2020-11-03_20,True,2e68e845c,2020,11,03,20
2e68e6514_2020-09-09_6,False,2e68e6514,2020,09,09,6
2e69c677c_2020-09-19_11,False,2e69c677c,2020,09,19,11
2e698d1bc_2020-09-04_20,True,2e698d1bc,2020,09,04,20
2e698d004_2020-11-03_23,True,2e698d004,2020,11,03,23
2e69e924c_2020-11-20_17,True,2e69e924c,2020,11,20,17
2e69eca9c_2020-10-27_11,True,2e69eca9c,2020,10,27,11
2e68e845c_2020-10-10_14,True,2e68e845c,2020,10,10,14
2e68e86cc_2020-11-21_11,True,2e68e86cc,2020,11,21,11
2e6992874_2020-11-13_14,True,2e6992874,2020,11,13,14
2e69eca64_2020-09-19_12,True,2e69eca64,2020,09,19,12
2e68e6d14_2020-11-22_14,True,2e68e6d14,2020,11,22,14
2e69e8eac_2020-09-06_19,True,2e69e8eac,2020,09,06,19
2e68e6954_2020-10-29_20,True,2e68e6954,2020,10,29,20
2e68e89e4_2020-09-30_15,False,2e68e89e4,2020,09,30,15
2e699a1d4_2020-10-11_17,True,2e699a1d4,2020,10,11,17
2e698d66c_2020-09-12_20,False,2e698d66c,2020,09,12,20
2e68e81a4_2020-11-22_13,True,2e68e81a4,2020,11,22,13
2e699ad94_2020-10-07_15,True,2e699ad94,2020,10,07,15
2e6992dac_2020-11-08_12,False,2e6992dac,2020,11,08,12
2e699ac8c_2020-10-27_18,True,2e699ac8c,2020,10,27,18
2e69e93ac_2020-09-26_19,True,2e69e93ac,2020,09,26,19
2e699215c_2020-11-07_11,True,2e699215c,2020,11,07,11
2e69c5dc4_2020-10-25_13,True,2e69c5dc4,2020,10,25,13
2e699297c_2020-10-13_17,True,2e699297c,2020,10,13,17
2e68e8c3c_2020-11-07_14,True,2e68e8c3c,2020,11,07,14
2e6992384_2020-11-16_18,True,2e6992384,2020,11,16,18
2e69eba8c_2020-10-07_8,True,2e69eba8c,2020,10,07,8
2e68e147c_2020-10-22_14,True,2e68e147c,2020,10,22,14
2e68e867c_2020-09-24_18,True,2e68e867c,2020,09,24,18
2e69f2d44_2020-10-19_5,False,2e69f2d44,2020,10,19,5
2e699288c_2020-11-07_11,False,2e699288c,2020,11,07,11
2e698c42c_2020-11-06_19,True,2e698c42c,2020,11,06,19
2e698d02c_2020-09-02_18,True,2e698d02c,2020,09,02,18
2e69e9274_2020-11-02_12,True,2e69e9274,2020,11,02,12
2e69ecbb4_2020-09-26_11,True,2e69ecbb4,2020,09,26,11
2e69c6a9c_2020-10-02_19,False,2e69c6a9c,2020,10,02,19
2e69e920c_2020-10-02_9,True,2e69e920c,2020,10,02,9
2e68e6564_2020-10-24_6,False,2e68e6564,2020,10,24,6
2e69eeea4_2020-09-11_19,True,2e69eeea4,2020,09,11,19
2e698d2b4_2020-10-16_17,True,2e698d2b4,2020,10,16,17
2e69c414c_2020-09-07_17,True,2e69c414c,2020,09,07,17
2e69eca6c_2020-10-15_16,True,2e69eca6c,2020,10,15,16
2e6993b4c_2020-09-12_14,False,2e6993b4c,2020,09,12,14
2e698c014_2020-10-20_18,False,2e698c014,2020,10,20,18
2e698f0fc_2020-09-06_17,False,2e698f0fc,2020,09,06,17
2e698ff5c_2020-10-08_15,False,2e698ff5c,2020,10,08,15
2e698e654_2020-11-21_21,True,2e698e654,2020,11,21,21
2e69ead8c_2020-10-27_17,True,2e69ead8c,2020,10,27,17
2e68e625c_2020-09-23_6,False,2e68e625c,2020,09,23,6
2e69c6acc_2020-10-10_16,True,2e69c6acc,2020,10,10,16
2e698d014_2020-10-21_7,True,2e698d014,2020,10,21,7
2e68e674c_2020-10-31_16,True,2e68e674c,2020,10,31,16
2e68e6084_2020-09-04_12,True,2e68e6084,2020,09,04,12
2e68e7c5c_2020-11-22_19,False,2e68e7c5c,2020,11,22,19
2e68e869c_2020-10-20_12,False,2e68e869c,2020,10,20,12
2e698c6b4_2020-11-10_12,True,2e698c6b4,2020,11,10,12
2e69c4c14_2020-10-24_20,True,2e69c4c14,2020,10,24,20
2e68e86bc_2020-11-09_7,False,2e68e86bc,2020,11,09,7
2e69c6abc_2020-11-06_17,False,2e69c6abc,2020,11,06,17
2e68e67dc_2020-09-12_17,True,2e68e67dc,2020,09,12,17
2e69e8e74_2020-11-05_17,False,2e69e8e74,2020,11,05,17
2e68e626c_2020-09-04_15,False,2e68e626c,2020,09,04,15
2e69e962c_2020-11-03_18,False,2e69e962c,2020,11,03,18
2e68e6254_2020-09-21_16,False,2e68e6254,2020,09,21,16
2e699a144_2020-10-15_17,True,2e699a144,2020,10,15,17
2e69c5b74_2020-09-28_18,True,2e69c5b74,2020,09,28,18
2e698fb04_2020-10-19_15,True,2e698fb04,2020,10,19,15
2e698c20c_2020-11-01_17,False,2e698c20c,2020,11,01,17
2e68e63bc_2020-11-14_18,False,2e68e63bc,2020,11,14,18
2e68e793c_2020-10-22_7,True,2e68e793c,2020,10,22,7
2e68e697c_2020-10-16_16,True,2e68e697c,2020,10,16,16
2e68e6454_2020-10-25_16,False,2e68e6454,2020,10,25,16
2e68e6564_2020-09-23_9,False,2e68e6564,2020,09,23,9
2e698ddac_2020-10-27_18,True,2e698ddac,2020,10,27,18
2e698dce4_2020-09-08_14,True,2e698dce4,2020,09,08,14
2e6992164_2020-10-25_10,False,2e6992164,2020,10,25,10
2e68e601c_2020-11-13_18,True,2e68e601c,2020,11,13,18
2e699238c_2020-11-16_17,True,2e699238c,2020,11,16,17
2e68e647c_2020-10-29_21,False,2e68e647c,2020,10,29,21
2e6992134_2020-11-19_8,True,2e6992134,2020,11,19,8
2e698d61c_2020-10-15_19,False,2e698d61c,2020,10,15,19
2e69e9264_2020-10-02_8,True,2e69e9264,2020,10,02,8
2e68e6ee4_2020-09-12_19,True,2e68e6ee4,2020,09,12,19
2e69e9444_2020-10-03_16,True,2e69e9444,2020,10,03,16
2e698c324_2020-11-06_17,True,2e698c324,2020,11,06,17
2e699354c_2020-09-11_22,True,2e699354c,2020,09,11,22
2e698d0cc_2020-10-07_18,False,2e698d0cc,2020,10,07,18
2e69e8864_2020-11-07_18,True,2e69e8864,2020,11,07,18
2e68e7ce4_2020-09-04_13,True,2e68e7ce4,2020,09,04,13
2e69e920c_2020-10-31_10,False,2e69e920c,2020,10,31,10
2e6990464_2020-11-20_17,False,2e6990464,2020,11,20,17
2e68e7d84_2020-09-18_18,True,2e68e7d84,2020,09,18,18
2e699297c_2020-11-06_20,True,2e699297c,2020,11,06,20
2e69e920c_2020-10-04_14,True,2e69e920c,2020,10,04,14
2e68e665c_2020-11-01_20,True,2e68e665c,2020,11,01,20
2e68e6b7c_2020-10-30_12,True,2e68e6b7c,2020,10,30,12
2e698df4c_2020-10-27_10,False,2e698df4c,2020,10,27,10
2e6984fb4_2020-11-05_7,True,2e6984fb4,2020,11,05,7
2e6989604_2020-09-05_13,True,2e6989604,2020,09,05,13
2e69e946c_2020-10-10_14,True,2e69e946c,2020,10,10,14
2e69e947c_2020-10-27_18,False,2e69e947c,2020,10,27,18
2e6994a8c_2020-11-13_15,True,2e6994a8c,2020,11,13,15
2e6984e54_2020-10-19_6,True,2e6984e54,2020,10,19,6
2e68e7d0c_2020-10-29_20,False,2e68e7d0c,2020,10,29,20
2e68e5dcc_2020-11-19_10,True,2e68e5dcc,2020,11,19,10
2e69ef40c_2020-11-07_17,False,2e69ef40c,2020,11,07,17
2e68e846c_2020-11-12_16,True,2e68e846c,2020,11,12,16
2e69c4234_2020-09-25_17,True,2e69c4234,2020,09,25,17
2e698fdcc_2020-09-28_9,False,2e698fdcc,2020,09,28,9
2e68e63b4_2020-09-28_9,False,2e68e63b4,2020,09,28,9
2e69927fc_2020-10-07_17,True,2e69927fc,2020,10,07,17
2e699355c_2020-09-05_15,True,2e699355c,2020,09,05,15
2e68e7204_2020-09-05_11,True,2e68e7204,2020,09,05,11
2e68e8f2c_2020-10-05_18,True,2e68e8f2c,2020,10,05,18
2e69e8e04_2020-09-22_8,True,2e69e8e04,2020,09,22,8
2e698e63c_2020-09-09_15,True,2e698e63c,2020,09,09,15
2e69c8a54_2020-10-29_15,True,2e69c8a54,2020,10,29,15
2e68e665c_2020-10-08_13,True,2e68e665c,2020,10,08,13
2e698e0d4_2020-10-03_10,True,2e698e0d4,2020,10,03,10
2e698dc7c_2020-10-04_10,True,2e698dc7c,2020,10,04,10
2e698fbc4_2020-11-07_10,True,2e698fbc4,2020,11,07,10
2e69c5d7c_2020-09-06_15,False,2e69c5d7c,2020,09,06,15
2e69e93a4_2020-10-31_13,True,2e69e93a4,2020,10,31,13
2e68e62bc_2020-11-06_17,False,2e68e62bc,2020,11,06,17
2e699287c_2020-09-25_18,True,2e699287c,2020,09,25,18
2e69c5bfc_2020-10-20_19,True,2e69c5bfc,2020,10,20,19
2e68e843c_2020-10-16_15,True,2e68e843c,2020,10,16,15
2e68e637c_2020-10-15_10,False,2e68e637c,2020,10,15,10
2e68e6bf4_2020-10-17_13,True,2e68e6bf4,2020,10,17,13
2e69e967c_2020-10-06_17,False,2e69e967c,2020,10,06,17
2e699351c_2020-11-07_14,True,2e699351c,2020,11,07,14
2e69ec75c_2020-11-22_17,False,2e69ec75c,2020,11,22,17
2e69c5dd4_2020-10-17_15,True,2e69c5dd4,2020,10,17,15
2e68e6194_2020-10-10_11,True,2e68e6194,2020,10,10,11
2e68ef48c_2020-11-14_13,False,2e68ef48c,2020,11,14,13
2e69e93b4_2020-10-10_14,True,2e69e93b4,2020,10,10,14
2e699206c_2020-11-20_17,True,2e699206c,2020,11,20,17
2e68e6254_2020-10-24_19,True,2e68e6254,2020,10,24,19
2e698b97c_2020-11-03_8,True,2e698b97c,2020,11,03,8
2e68dd34c_2020-10-28_11,False,2e68dd34c,2020,10,28,11
2e6992874_2020-11-12_17,False,2e6992874,2020,11,12,17
2e68e6b7c_2020-11-22_15,True,2e68e6b7c,2020,11,22,15
2e69e8b44_2020-10-09_21,False,2e69e8b44,2020,10,09,21
2e68e6f1c_2020-10-31_14,True,2e68e6f1c,2020,10,31,14
2e68e7d3c_2020-09-03_14,False,2e68e7d3c,2020,09,03,14
2e69e9384_2020-10-28_13,True,2e69e9384,2020,10,28,13
2e6992ba4_2020-10-19_9,True,2e6992ba4,2020,10,19,9
2e699a144_2020-11-18_19,False,2e699a144,2020,11,18,19
2e698c34c_2020-09-18_16,False,2e698c34c,2020,09,18,16
2e698d7a4_2020-10-24_16,True,2e698d7a4,2020,10,24,16
2e68e7c24_2020-11-02_18,True,2e68e7c24,2020,11,02,18
2e698df4c_2020-11-18_10,True,2e698df4c,2020,11,18,10
2e69928c4_2020-09-03_17,True,2e69928c4,2020,09,03,17
2e69eea5c_2020-10-28_15,True,2e69eea5c,2020,10,28,15
2e699ae7c_2020-10-27_16,True,2e699ae7c,2020,10,27,16
2e68e83ac_2020-11-07_14,False,2e68e83ac,2020,11,07,14
2e69e926c_2020-11-06_14,True,2e69e926c,2020,11,06,14
2e68e62f4_2020-10-26_6,False,2e68e62f4,2020,10,26,6
2e68c2bf4_2020-10-17_14,True,2e68c2bf4,2020,10,17,14
2e698d34c_2020-10-17_20,False,2e698d34c,2020,10,17,20
2e698e484_2020-11-09_17,True,2e698e484,2020,11,09,17
2e698d844_2020-09-11_17,False,2e698d844,2020,09,11,17
2e6992874_2020-11-04_7,True,2e6992874,2020,11,04,7
2e69c5c14_2020-10-20_17,True,2e69c5c14,2020,10,20,17
2e68e8aac_2020-09-14_11,True,2e68e8aac,2020,09,14,11
2e6992484_2020-10-20_17,True,2e6992484,2020,10,20,17
2e6984efc_2020-10-31_19,True,2e6984efc,2020,10,31,19
2e68e6424_2020-11-16_14,True,2e68e6424,2020,11,16,14
2e69920ac_2020-11-01_10,True,2e69920ac,2020,11,01,10
2e699acbc_2020-09-17_3,True,2e699acbc,2020,09,17,3
2e69f2d34_2020-09-22_13,True,2e69f2d34,2020,09,22,13
2e69c5fd4_2020-10-18_14,False,2e69c5fd4,2020,10,18,14
2e69e981c_2020-10-10_9,True,2e69e981c,2020,10,10,9
2e69c8be4_2020-11-07_18,False,2e69c8be4,2020,11,07,18
2e69927fc_2020-11-11_20,True,2e69927fc,2020,11,11,20
2e699287c_2020-11-19_18,True,2e699287c,2020,11,19,18
2e698e794_2020-11-11_16,True,2e698e794,2020,11,11,16
2e6a20ef4_2020-10-12_7,True,2e6a20ef4,2020,10,12,7
2e698c31c_2020-10-15_17,False,2e698c31c,2020,10,15,17
2e68e6164_2020-10-16_17,False,2e68e6164,2020,10,16,17
2e69e939c_2020-10-08_18,True,2e69e939c,2020,10,08,18
2e699214c_2020-11-04_7,True,2e699214c,2020,11,04,7
2e68e64c4_2020-10-22_12,True,2e68e64c4,2020,10,22,12
2e68e6b8c_2020-11-21_11,True,2e68e6b8c,2020,11,21,11
2e69c8bfc_2020-11-22_15,True,2e69c8bfc,2020,11,22,15
2e698ef0c_2020-10-17_19,True,2e698ef0c,2020,10,17,19
2e698d66c_2020-11-04_11,True,2e698d66c,2020,11,04,11
2e68c2a7c_2020-09-11_18,False,2e68c2a7c,2020,09,11,18
2e68e8ba4_2020-09-15_18,False,2e68e8ba4,2020,09,15,18
2e698d84c_2020-09-27_17,False,2e698d84c,2020,09,27,17
2e68e86a4_2020-10-13_17,True,2e68e86a4,2020,10,13,17
2e68e64c4_2020-09-01_9,False,2e68e64c4,2020,09,01,9
2e68e7c54_2020-10-14_10,True,2e68e7c54,2020,10,14,10
2e69ec77c_2020-11-16_13,False,2e69ec77c,2020,11,16,13
2e69ebd8c_2020-11-19_8,True,2e69ebd8c,2020,11,19,8
2e699af3c_2020-10-05_16,True,2e699af3c,2020,10,05,16
2e6992474_2020-11-12_11,False,2e6992474,2020,11,12,11
2e69e8e0c_2020-10-26_8,True,2e69e8e0c,2020,10,26,8
2e68e867c_2020-09-02_16,True,2e68e867c,2020,09,02,16
2e6993564_2020-09-23_15,True,2e6993564,2020,09,23,15
2e698e5ec_2020-11-02_15,True,2e698e5ec,2020,11,02,15
2e698f9d4_2020-11-15_8,True,2e698f9d4,2020,11,15,8
2e69e89cc_2020-10-03_12,True,2e69e89cc,2020,10,03,12
2e698cfc4_2020-10-25_20,False,2e698cfc4,2020,10,25,20
2e68e86b4_2020-09-22_14,True,2e68e86b4,2020,09,22,14
2e68e664c_2020-11-21_12,True,2e68e664c,2020,11,21,12
2e6992a8c_2020-09-05_14,True,2e6992a8c,2020,09,05,14
2e6992afc_2020-10-26_9,True,2e6992afc,2020,10,26,9
2e68e6e04_2020-11-08_11,True,2e68e6e04,2020,11,08,11
2e69ec804_2020-11-11_19,False,2e69ec804,2020,11,11,19
2e6992894_2020-11-07_9,True,2e6992894,2020,11,07,9
2e68e7c5c_2020-10-28_16,True,2e68e7c5c,2020,10,28,16
2e68e8f2c_2020-10-28_11,True,2e68e8f2c,2020,10,28,11
2e68ef554_2020-10-17_17,False,2e68ef554,2020,10,17,17
2e68e7d6c_2020-09-12_18,True,2e68e7d6c,2020,09,12,18
2e698dce4_2020-11-09_13,True,2e698dce4,2020,11,09,13
2e68e89ac_2020-09-24_21,False,2e68e89ac,2020,09,24,21
2e69e8b94_2020-09-20_15,False,2e69e8b94,2020,09,20,15
2e69c4f4c_2020-10-20_11,True,2e69c4f4c,2020,10,20,11
2e68e434c_2020-10-16_14,False,2e68e434c,2020,10,16,14
2e698e69c_2020-11-09_17,True,2e698e69c,2020,11,09,17
2e698eb9c_2020-10-29_11,True,2e698eb9c,2020,10,29,11
2e68e5d54_2020-10-17_15,False,2e68e5d54,2020,10,17,15
2e68e65cc_2020-11-01_14,True,2e68e65cc,2020,11,01,14
2e68e7d44_2020-09-01_18,True,2e68e7d44,2020,09,01,18
2e69e93b4_2020-11-07_12,True,2e69e93b4,2020,11,07,12
2e68e6e24_2020-11-08_18,True,2e68e6e24,2020,11,08,18
2e69e8dfc_2020-11-21_16,True,2e69e8dfc,2020,11,21,16
2e68e5ffc_2020-10-10_20,True,2e68e5ffc,2020,10,10,20
2e69e93b4_2020-09-04_19,True,2e69e93b4,2020,09,04,19
2e69e9244_2020-10-29_16,True,2e69e9244,2020,10,29,16
2e68e665c_2020-11-13_16,True,2e68e665c,2020,11,13,16
2e69eec64_2020-11-01_15,False,2e69eec64,2020,11,01,15
2e68e639c_2020-09-29_16,False,2e68e639c,2020,09,29,16
2e69e8e0c_2020-09-10_13,False,2e69e8e0c,2020,09,10,13
2e69ebd8c_2020-09-07_19,False,2e69ebd8c,2020,09,07,19
2e698df54_2020-10-26_16,False,2e698df54,2020,10,26,16
2e69c5b14_2020-10-15_18,False,2e69c5b14,2020,10,15,18
2e69ec11c_2020-11-02_9,True,2e69ec11c,2020,11,02,9
2e69f2cb4_2020-09-26_15,True,2e69f2cb4,2020,09,26,15
2e68e6684_2020-10-24_11,False,2e68e6684,2020,10,24,11
2e6992154_2020-10-01_16,False,2e6992154,2020,10,01,16
2e68e8824_2020-09-22_10,True,2e68e8824,2020,09,22,10
2e698ecbc_2020-09-30_19,True,2e698ecbc,2020,09,30,19
2e68e8c8c_2020-11-10_8,True,2e68e8c8c,2020,11,10,8
2e698c35c_2020-11-05_17,True,2e698c35c,2020,11,05,17
2e69e895c_2020-11-18_16,True,2e69e895c,2020,11,18,16
2e698e83c_2020-11-21_13,False,2e698e83c,2020,11,21,13
2e68e64c4_2020-09-30_9,False,2e68e64c4,2020,09,30,9
2e698d7ac_2020-10-17_14,True,2e698d7ac,2020,10,17,14
